03 jul. 2024;449770,08
04 jul. 2024;276863,8788
05 jul. 2024;405471,028
08 jul. 2024;278466,095
09 jul. 2024;402619,736
10 jul. 2024;339019,3222
11 jul. 2024;402886,093
12 jul. 2024;327459,543
15 jul. 2024;406727,8382
16 jul. 2024;436389,331
17 jul. 2024;253398,619
19 jul. 2024;184830,768
22 jul. 2024;333564,4365
23 jul. 2024;281141,8222
24 jul. 2024;292934,3539
25 jul. 2024;392865,5891
26 jul. 2024;461522,829
28 jul. 2024;0
29 jul. 2024;449886,9602
30 jul. 2024;531671,9522
31 jul. 2024;352818,1322
01 ago. 2024;461293,16
02 ago. 2024;372983,9923
03 ago. 2024;0
04 ago. 2024;42700
05 ago. 2024;404876,491
06 ago. 2024;485279,274
07 ago. 2024;482103,407
08 ago. 2024;380516,371
09 ago. 2024;292456,77
12 ago. 2024;411891,89
13 ago. 2024;480321,426
14 ago. 2024;383094,535
15 ago. 2024;410652,853
16 ago. 2024;286869,062
17 ago. 2024;0
19 ago. 2024;343907,214
20 ago. 2024;228954,6864
21 ago. 2024;330068,122
22 ago. 2024;313737,9066
23 ago. 2024;267893,204
24 ago. 2024;0
25 ago. 2024;1142,8
26 ago. 2024;673510,373
27 ago. 2024;422477,466
28 ago. 2024;238007,554
29 ago. 2024;227962,65
30 ago. 2024;465037,6565
02 sept. 2024;1011355,91
03 sept. 2024;401294,7848
04 sept. 2024;430418,5209
05 sept. 2024;278922,336
06 sept. 2024;416979,9557
09 sept. 2024;427498,558
10 sept. 2024;438673,026
11 sept. 2024;392863,3727
12 sept. 2024;248459,0128
13 sept. 2024;241793,608
14 sept. 2024;0
15 sept. 2024;670,99
16 sept. 2024;601396,444
17 sept. 2024;381828,958
18 sept. 2024;338940,15
19 sept. 2024;231528,072
20 sept. 2024;209765,2638
21 sept. 2024;0
22 sept. 2024;1687,18
23 sept. 2024;403117,6764
24 sept. 2024;523567,428
25 sept. 2024;262735,754
26 sept. 2024;403920,692
27 sept. 2024;199957,9962
29 sept. 2024;20072,54
30 sept. 2024;284307,902
01 oct. 2024;586548,26
02 oct. 2024;504141,614
03 oct. 2024;479010,854
04 oct. 2024;409958,67
07 oct. 2024;536449,28
08 oct. 2024;352037,951
09 oct. 2024;408725,549
10 oct. 2024;296055,1012
11 oct. 2024;198597,3586
12 oct. 2024;0
13 oct. 2024;711,36
14 oct. 2024;324105,5183
15 oct. 2024;336788,358
16 oct. 2024;507145,796
17 oct. 2024;292699,162
18 oct. 2024;213472,84
21 oct. 2024;333336,9455
22 oct. 2024;627138,466
23 oct. 2024;259815,9106
24 oct. 2024;377682,0012
25 oct. 2024;324657,7716
27 oct. 2024;0
28 oct. 2024;547398,85
29 oct. 2024;403742,5592
30 oct. 2024;292494,06
31 oct. 2024;437678,184
01 nov. 2024;234692,9099
04 nov. 2024;530662,088
05 nov. 2024;547147,682
06 nov. 2024;408335,4795
07 nov. 2024;338869,775
08 nov. 2024;205007,78
10 nov. 2024;38140,53
11 nov. 2024;499303,658
12 nov. 2024;523910,008
13 nov. 2024;839203,618
14 nov. 2024;385656,1372
15 nov. 2024;453534,201
17 nov. 2024;6798,03
18 nov. 2024;369772,706
19 nov. 2024;416184,5026
20 nov. 2024;354735,554
21 nov. 2024;292982,9095
22 nov. 2024;246839,614
25 nov. 2024;399044,1
26 nov. 2024;319245,342
27 nov. 2024;301148,16
28 nov. 2024;424162,8602
29 nov. 2024;324358,9982
02 dic. 2024;677957,7061
03 dic. 2024;632689,1476
04 dic. 2024;435340,3476
05 dic. 2024;283259,968
06 dic. 2024;373473,1318
07 dic. 2024;0
08 dic. 2024;0
09 dic. 2024;602382,19
10 dic. 2024;394116,203
11 dic. 2024;639774,7095
12 dic. 2024;862119,895
13 dic. 2024;403159,1973
14 dic. 2024;0
16 dic. 2024;443197,0243
17 dic. 2024;585945,29
18 dic. 2024;528471,9451
19 dic. 2024;452869,988
20 dic. 2024;284569,846
23 dic. 2024;239593,218
24 dic. 2024;107386,51
26 dic. 2024;305204,4944
27 dic. 2024;367390,863
30 dic. 2024;414782,1565
31 dic. 2024;57557,5
02 ene. 2025;439439,4252
03 ene. 2025;263786,2546
05 ene. 2025;0
06 ene. 2025;124199,24
07 ene. 2025;425613,9548
08 ene. 2025;337012,224
09 ene. 2025;369534,2993
10 ene. 2025;264214,2091
11 ene. 2025;0
13 ene. 2025;348865,3068
14 ene. 2025;383536,764
15 ene. 2025;809188,262
16 ene. 2025;239266,414
17 ene. 2025;329991,46
18 ene. 2025;101,81
19 ene. 2025;8651,47
20 ene. 2025;472155,69
21 ene. 2025;520007,72
22 ene. 2025;264676,9995
23 ene. 2025;260115,53
24 ene. 2025;307782,884
25 ene. 2025;0
26 ene. 2025;6878
27 ene. 2025;484370,773
28 ene. 2025;404823,4116
29 ene. 2025;443566,7152
30 ene. 2025;355554,089
31 ene. 2025;431235,6576
01 feb. 2025;0
03 feb. 2025;663097,353
04 feb. 2025;386029,848
05 feb. 2025;355844,0014
06 feb. 2025;464802,152
07 feb. 2025;281295,311
09 feb. 2025;0
10 feb. 2025;371044,1936
11 feb. 2025;364871,3687
12 feb. 2025;448128,1022
13 feb. 2025;456214,23
14 feb. 2025;365327,8131
17 feb. 2025;397955,2025
18 feb. 2025;312673,0942
19 feb. 2025;346753,3642
20 feb. 2025;465275,828
21 feb. 2025;284997,833
23 feb. 2025;285,56
24 feb. 2025;671032,3808
25 feb. 2025;332078,098
26 feb. 2025;312819,054
27 feb. 2025;215185,687
28 feb. 2025;265442,9827
03 mar. 2025;168858,966
04 mar. 2025;259365,61
05 mar. 2025;364180,41
06 mar. 2025;419180,9736
07 mar. 2025;375092,305
09 mar. 2025;0
10 mar. 2025;553852,1388
11 mar. 2025;568873,1738
12 mar. 2025;450218,92
13 mar. 2025;338776,911
14 mar. 2025;527257,794
16 mar. 2025;966,8
17 mar. 2025;540602,6113
18 mar. 2025;442639,985
19 mar. 2025;346095,495
20 mar. 2025;387813,82
21 mar. 2025;265029,6704
22 mar. 2025;0
23 mar. 2025;927
24 mar. 2025;647882,69
25 mar. 2025;361052,4876
26 mar. 2025;319772,648
27 mar. 2025;379589,3983
28 mar. 2025;321190,5912
29 mar. 2025;38016,5079
30 mar. 2025;789,68
31 mar. 2025;505274,688
01 abr. 2025;881365,802
02 abr. 2025;367416,104
03 abr. 2025;515353,9825
04 abr. 2025;342017,3297
05 abr. 2025;0
06 abr. 2025;0
07 abr. 2025;620023,672
08 abr. 2025;505955,845
09 abr. 2025;337546,605
10 abr. 2025;328813,35
11 abr. 2025;300698,986
13 abr. 2025;0
14 abr. 2025;241884,216
15 abr. 2025;346184,9038
16 abr. 2025;312385,97
17 abr. 2025;686,21
18 abr. 2025;0
21 abr. 2025;816746,1
22 abr. 2025;490721,732
23 abr. 2025;540405,406
24 abr. 2025;335819,278
25 abr. 2025;262634,5085
26 abr. 2025;0
28 abr. 2025;484122,672
29 abr. 2025;523578,135
30 abr. 2025;289859,71
01 may. 2025;719,66
02 may. 2025;537841,71
03 may. 2025;0
05 may. 2025;374455,129
06 may. 2025;578568,2148
07 may. 2025;468880,6808
08 may. 2025;496750,228
09 may. 2025;492935,284
10 may. 2025;0
12 may. 2025;506221,32
13 may. 2025;337636,89
14 may. 2025;396356,766
15 may. 2025;542832,9207
16 may. 2025;333364,3224
18 may. 2025;2339,34
19 may. 2025;265258,8682
20 may. 2025;210363,497
21 may. 2025;298033,201
22 may. 2025;386730,306
23 may. 2025;247025,245
26 may. 2025;419205,608
27 may. 2025;447494,7264
28 may. 2025;358140,75
29 may. 2025;247657,79
30 may. 2025;355854,963
02 jun. 2025;506436,098
03 jun. 2025;512431,084
04 jun. 2025;427606,824
05 jun. 2025;339877,4856
06 jun. 2025;254886,108
07 jun. 2025;0
08 jun. 2025;442,22
09 jun. 2025;233737,832
10 jun. 2025;543570,667
11 jun. 2025;436834,434
12 jun. 2025;331070,8509
13 jun. 2025;303881,068
14 jun. 2025;0
15 jun. 2025;478,04
16 jun. 2025;578452,1293
17 jun. 2025;343780,758
18 jun. 2025;273197,28
19 jun. 2025;292847,98
20 jun. 2025;443952,328
21 jun. 2025;0
22 jun. 2025;0
23 jun. 2025;286266,0344
24 jun. 2025;297286,831
25 jun. 2025;295303,4
26 jun. 2025;356669,168
27 jun. 2025;351256,562
28 jun. 2025;0
30 jun. 2025;496441,9339
01 jul. 2025;380898,5679
02 jul. 2025;627443,908
03 jul. 2025;276885,98
04 jul. 2025;282045,122
06 jul. 2025;0
07 jul. 2025;480586,479
08 jul. 2025;420935,946
09 jul. 2025;455588,1295
10 jul. 2025;393882,232
11 jul. 2025;241248,9192
14 jul. 2025;382637,734
15 jul. 2025;353014,158
16 jul. 2025;322897,926
17 jul. 2025;157920,1078
20 jul. 2025;866,58
21 jul. 2025;296275,8022
22 jul. 2025;382863,6558
23 jul. 2025;349981,4292
24 jul. 2025;371848,2691
25 jul. 2025;290401,581
26 jul. 2025;0
27 jul. 2025;70464,9
28 jul. 2025;624483,4173
29 jul. 2025;522666,6322
30 jul. 2025;434339,315
31 jul. 2025;274591,298
01 ago. 2025;652442,0267
02 ago. 2025;0
04 ago. 2025;498030,0282
05 ago. 2025;540030,2444
06 ago. 2025;333822,671
07 ago. 2025;0
